row;Country;Name;UNLocode;Latitude;Longitude;H3_hex_8;H3_int_index_8;H3_ring;H3_res;type
157;ITA;Capri;ITPRJ;40.556223;14.242025;881e9d993bfffff;613028144995106815;-1;8;green
158;ITA;Capri;ITPRJ;40.556223;14.242025;881e9d9911fffff;613028144951066623;-1;8;green
159;ITA;Capri;ITPRJ;40.556223;14.242025;881e9d9915fffff;613028144955260927;-1;8;green
160;ITA;Capri;ITPRJ;40.556223;14.242025;881e9d991dfffff;613028144963649535;-1;8;green
161;ITA;Capri;ITPRJ;40.556223;14.242025;881e9d9919fffff;613028144959455231;-1;8;green
162;ITA;Capri;ITPRJ;40.556223;14.242025;881e9d983dfffff;613028144728768511;-1;8;green
163;ITA;Capri;ITPRJ;40.556223;14.242025;881e9d9831fffff;613028144716185599;-1;8;green
164;ITA;Capri;ITPRJ;40.556223;14.242025;881e9d9833fffff;613028144718282751;-1;8;green
165;ITA;Capri;ITPRJ;40.556223;14.242025;881e9d9837fffff;613028144722477055;-1;8;green
166;ITA;Capri;ITPRJ;40.556223;14.242025;881e9d99ddfffff;613028145164976127;-1;8;green
167;ITA;Capri;ITPRJ;40.556223;14.242025;881e9d99dbfffff;613028145162878975;-1;8;green
168;ITA;Capri;ITPRJ;40.556223;14.242025;881e9d999dfffff;613028145097867263;-1;8;green
169;ITA;Capri;ITPRJ;40.556223;14.242025;881e9d99d7fffff;613028145158684671;-1;8;green
170;ITA;Capri;ITPRJ;40.556223;14.242025;881e9d9989fffff;613028145076895743;-1;8;green
171;ITA;Capri;ITPRJ;40.556223;14.242025;881e9d998bfffff;613028145078992895;-1;8;green
172;ITA;Capri;ITPRJ;40.556223;14.242025;881e9d99ebfffff;613028145179656191;-1;8;green
173;ITA;Capri;ITPRJ;40.556223;14.242025;881e9d99a9fffff;613028145110450175;-1;8;green
174;ITA;Capri;ITPRJ;40.556223;14.242025;881e9dd6d9fffff;613028161535344639;-1;8;green
175;ITA;Capri;ITPRJ;40.556223;14.242025;881e9dd6dbfffff;613028161537441791;-1;8;green
176;ITA;Capri;ITPRJ;40.556223;14.242025;881e9d99e5fffff;613028145173364735;-1;8;green
177;ITA;Capri;ITPRJ;40.556223;14.242025;881e9d99e7fffff;613028145175461887;-1;8;green
178;ITA;Capri;ITPRJ;40.556223;14.242025;881e9d99e3fffff;613028145171267583;-1;8;green
179;ITA;Capri;ITPRJ;40.556223;14.242025;881e9d9985fffff;613028145072701439;-1;8;green
180;ITA;Capri;ITPRJ;40.556223;14.242025;881e9d99abfffff;613028145112547327;-1;8;green
181;ITA;Capri;ITPRJ;40.556223;14.242025;881e9d99a1fffff;613028145102061567;-1;8;green
182;ITA;Capri;ITPRJ;40.556223;14.242025;881e9d99a3fffff;613028145104158719;-1;8;green
183;ITA;Capri;ITPRJ;40.556223;14.242025;881e9d99bdfffff;613028145131421695;-1;8;green
184;ITA;Capri;ITPRJ;40.556223;14.242025;881e9d9987fffff;613028145074798591;-1;8;green
185;ITA;Capri;ITPRJ;40.556223;14.242025;881e9d9981fffff;613028145068507135;-1;8;green
186;ITA;Capri;ITPRJ;40.556223;14.242025;881e9d9983fffff;613028145070604287;-1;8;green
187;ITA;Capri;ITPRJ;40.556223;14.242025;881e9d99b9fffff;613028145127227391;-1;8;green
188;ITA;Capri;ITPRJ;40.556223;14.242025;881e9d9995fffff;613028145089478655;-1;8;green
189;ITA;Capri;ITPRJ;40.556223;14.242025;881e9d9991fffff;613028145085284351;-1;8;green
190;ITA;Capri;ITPRJ;40.556223;14.242025;881e9d9999fffff;613028145093672959;-1;8;green
191;ITA;Capri;ITPRJ;40.556223;14.242025;881e9d99d3fffff;613028145154490367;-1;8;green
192;ITA;Capri;ITPRJ;40.556223;14.242025;881e9d99d1fffff;613028145152393215;-1;8;green
193;ITA;Capri;ITPRJ;40.556223;14.242025;881e9d99d5fffff;613028145156587519;-1;8;green
194;ITA;Capri;ITPRJ;40.556223;14.242025;881e9d99c3fffff;613028145137713151;-1;8;green
195;ITA;Capri;ITPRJ;40.556223;14.242025;881e9d9827fffff;613028144705699839;-1;8;green
196;ITA;Capri;ITPRJ;40.556223;14.242025;881e9d99c9fffff;613028145144004607;-1;8;green
197;ITA;Capri;ITPRJ;40.556223;14.242025;881e9d99cdfffff;613028145148198911;-1;8;green
198;ITA;Capri;ITPRJ;40.556223;14.242025;881e9d99c1fffff;613028145135615999;-1;8;green
199;ITA;Capri;ITPRJ;40.556223;14.242025;881e9d99cbfffff;613028145146101759;-1;8;green
200;ITA;Capri;ITPRJ;40.556223;14.242025;881e9d9835fffff;613028144720379903;-1;8;green
201;ITA;Capri;ITPRJ;40.556223;14.242025;881e9d9823fffff;613028144701505535;-1;8;green
202;ITA;Capri;ITPRJ;40.556223;14.242025;881e9d982bfffff;613028144709894143;-1;8;green
203;ITA;Capri;ITPRJ;40.556223;14.242025;881e9d9821fffff;613028144699408383;-1;8;green
204;ITA;Capri;ITPRJ;40.556223;14.242025;881e9d9825fffff;613028144703602687;-1;8;green
205;ITA;Capri;ITPRJ;40.556223;14.242025;881e9d991bfffff;613028144961552383;-1;8;green
206;ITA;Capri;ITPRJ;40.556223;14.242025;881e9d9913fffff;613028144953163775;-1;8;green
207;ITA;Capri;ITPRJ;40.556223;14.242025;881e9d99c5fffff;613028145139810303;-1;8;green
208;ITA;Capri;ITPRJ;40.556223;14.242025;881e9d99c7fffff;613028145141907455;-1;8;green
209;ITA;Castellammare di Stabia;ITCAS;40.695559;14.477504;881e9d956bfffff;613028143971696639;-1;8;green
210;ITA;Castellammare di Stabia;ITCAS;40.695559;14.477504;881e9d9563fffff;613028143963308031;-1;8;green
211;ITA;Castellammare di Stabia;ITCAS;40.695559;14.477504;881e9d9525fffff;613028143898296319;-1;8;green
212;ITA;Castellammare di Stabia;ITCAS;40.695559;14.477504;881e9d8259fffff;613028138852548607;-1;8;green
213;ITA;Castellammare di Stabia;ITCAS;40.695559;14.477504;881e9d825bfffff;613028138854645759;-1;8;green
214;ITA;Castellammare di Stabia;ITCAS;40.695559;14.477504;881e9d952dfffff;613028143906684927;-1;8;green
215;ITA;Castellammare di Stabia;ITCAS;40.695559;14.477504;881e9d9529fffff;613028143902490623;-1;8;green
216;ITA;Castellammare di Stabia;ITCAS;40.695559;14.477504;881e9d9521fffff;613028143894102015;-1;8;green
217;ITA;Cavo;ITCVX;42.859544;10.423381;881eb11a31fffff;613029485282852863;-1;8;green
218;ITA;Chioggia;ITCHI;45.224492;12.278226;881ea0b007fffff;613028357273026559;-1;8;green
219;ITA;Chioggia;ITCHI;45.224492;12.278226;881ea0b005fffff;613028357270929407;-1;8;green
